,ProductID,smiles,standardized_smiles,mol,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,RingCount,HeavyAtomCount,FractionCSP3,FormalCharge
114,340,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]6CCCN6C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H]7CCCN7C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC8=CNC9=CC=CC=C98)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CO)N,CSCCC(NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C)C(C)C)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x1239746d0>,4541.14199999999,-15.1620900000003,63,61,1836.2499999999984,145,12,322,0.5652173913043478,0
115,342,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]6CCCN6C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H]7CCCN7C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC8=CNC9=CC=CC=C98)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CO)N,CSCCC(NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C)C(C)C)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x123974740>,4541.14199999999,-15.1620900000003,63,61,1836.2499999999984,145,12,322,0.5652173913043478,0
116,344,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x1239747b0>,320.88899999999995,4.6612000000000045,0,3,6.48,3,3,21,0.29411764705882354,0
117,345,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x123974820>,320.88899999999995,4.6612000000000045,0,3,6.48,3,3,21,0.29411764705882354,0
118,356,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x123974890>,361.30999999999995,-5.726600000000004,0,4,52.60000000000001,9,0,22,0.8571428571428571,0
119,367,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x123974900>,248.717,2.5238000000000005,2,4,77.82,2,2,17,0.16666666666666666,0
120,370,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,CNCC(O)c1cccc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x123974970>,203.669,1.0667999999999997,3,3,52.489999999999995,3,1,13,0.3333333333333333,0
121,370,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x1239749e0>,320.88899999999995,4.6612000000000045,0,3,6.48,3,3,21,0.29411764705882354,0
122,372,C1=CN=CC=C1C(=O)NN,NNC(=O)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x123974a50>,137.14199999999997,-0.3149000000000001,2,3,68.01,1,1,10,0.0,0
123,373,C1=CN=CC=C1C(=O)NN,NNC(=O)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x123974ac0>,137.14199999999997,-0.3149000000000001,2,3,68.01,1,1,10,0.0,0
124,376,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x123974b30>,362.46600000000007,1.7815999999999996,3,5,94.83000000000001,2,4,26,0.8095238095238095,0
125,377,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x123974ba0>,362.46600000000007,1.7815999999999996,3,5,94.83000000000001,2,4,26,0.8095238095238095,0
126,378,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x123974c10>,362.46600000000007,1.7815999999999996,3,5,94.83000000000001,2,4,26,0.8095238095238095,0
127,379,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x123974c80>,340.2939999999999,4.616700000000005,0,2,12.47,8,2,22,0.3333333333333333,0
128,381,CN1CC[C@]23CCCC[C@H]2[C@H]1CC4=C3C=C(C=C4)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,<rdkit.Chem.rdchem.Mol object at 0x123974cf0>,407.46300000000014,0.9577999999999998,5,6,138.53,3,4,29,0.6190476190476191,0
129,382,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-],CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x123974d60>,448.4010000000001,1.7348,0,3,35.53,6,3,28,0.43478260869565216,0
130,383,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-],CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x123974dd0>,448.4010000000001,1.7348,0,3,35.53,6,3,28,0.43478260869565216,0
131,384,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,<rdkit.Chem.rdchem.Mol object at 0x123974e40>,252.273,1.7696,2,2,58.2,2,3,19,0.06666666666666667,0
132,390,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,O=C1OC(C(O)CO)C(O)=C1O,<rdkit.Chem.rdchem.Mol object at 0x123974eb0>,176.124,-1.4073999999999995,4,6,107.22000000000001,2,1,12,0.5,0
133,390,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,O=C(O)CCCCC1SCC2NC(=O)NC21,<rdkit.Chem.rdchem.Mol object at 0x123974f20>,244.316,0.7968,3,3,78.43,5,2,16,0.8,0
134,390,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],CC1=C2N=C(C=C3N=C(C(C)=C4[N-]C(C)(C5N=C1C(C)(CCC(=O)NCC(C)OP(=O)([O-])OC1C(CO)OC(n6cnc7cc(C)c(C)cc76)C1O)C5CC(N)=O)C(C)(CC(N)=O)C4CCC(N)=O)C(C)(CC(N)=O)C3CCC(N)=O)C(C)(C)C2CCC(N)=O,<rdkit.Chem.rdchem.Mol object at 0x123974f90>,1355.3879999999992,3.409210000000012,9,20,488.71000000000004,26,8,93,0.6190476190476191,0
135,390,CC(C)(CO)[C@H](C(=O)NCCCO)O,CC(C)(CO)C(O)C(=O)NCCCO,<rdkit.Chem.rdchem.Mol object at 0x123975000>,205.25399999999996,-1.1355999999999997,4,4,89.79,6,0,14,0.8888888888888888,0
136,390,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x123975070>,396.65900000000016,7.641000000000009,1,1,20.23,5,3,29,0.7142857142857143,0
137,390,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x1239750e0>,441.40400000000017,-0.044799999999998674,6,9,213.28,9,3,32,0.21052631578947367,0
138,390,C1=CC(=CN=C1)C(=O)N,NC(=O)c1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x123975150>,122.12699999999998,0.1805,1,2,55.980000000000004,1,1,9,0.0,0
139,390,CC1=NC=C(C(=C1O)CO)CO.Cl,Cc1ncc(CO)c(CO)c1O,<rdkit.Chem.rdchem.Mol object at 0x1239751c0>,205.641,0.5020199999999999,3,4,73.58000000000001,2,1,13,0.375,0
140,390,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O)O)O.O.O.[Na+],Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])O)c2cc1C,<rdkit.Chem.rdchem.Mol object at 0x123975230>,514.3600000000001,-6.883959999999994,5,11,273.91999999999996,7,3,34,0.4117647058823529,0
141,390,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,<rdkit.Chem.rdchem.Mol object at 0x1239752a0>,337.27599999999995,-1.966459999999998,2,5,75.91,4,2,20,0.4166666666666667,0
142,390,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,<rdkit.Chem.rdchem.Mol object at 0x123975310>,286.45900000000006,5.510300000000006,1,1,20.23,5,1,21,0.5,0
143,390,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,<rdkit.Chem.rdchem.Mol object at 0x123975380>,430.7170000000002,8.840260000000002,1,2,29.46,12,2,31,0.7931034482758621,0
144,392,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C.Cl,CCN(CC)CC(=O)Nc1c(C)cccc1C,<rdkit.Chem.rdchem.Mol object at 0x1239753f0>,270.804,3.005540000000002,1,2,32.34,5,1,18,0.5,0
145,398,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x123975460>,361.30999999999995,-5.726600000000004,0,4,52.60000000000001,9,0,22,0.8571428571428571,0
146,399,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x1239754d0>,361.30999999999995,-5.726600000000004,0,4,52.60000000000001,9,0,22,0.8571428571428571,0
147,400,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x123975540>,361.30999999999995,-5.726600000000004,0,4,52.60000000000001,9,0,22,0.8571428571428571,0
148,401,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x1239755b0>,361.30999999999995,-5.726600000000004,0,4,52.60000000000001,9,0,22,0.8571428571428571,0
149,402,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x123975620>,361.30999999999995,-5.726600000000004,0,4,52.60000000000001,9,0,22,0.8571428571428571,0
150,403,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x123975690>,361.30999999999995,-5.726600000000004,0,4,52.60000000000001,9,0,22,0.8571428571428571,0
151,411,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,<rdkit.Chem.rdchem.Mol object at 0x123975700>,330.85599999999994,2.978000000000001,1,5,64.79,9,1,22,0.5625,0
152,412,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x123975770>,406.8660000000001,3.1144000000000007,2,5,99.96,8,2,28,0.25,0
153,413,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,<rdkit.Chem.rdchem.Mol object at 0x1239757e0>,404.5030000000002,2.3524000000000007,2,6,100.9,3,4,29,0.782608695652174,0
154,415,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2],O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x123975850>,374.27,-13.782800000000009,0,10,167.0,11,0,23,0.6,0
155,417,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,CC(=O)Nc1nnc(S(N)(=O)=O)s1,<rdkit.Chem.rdchem.Mol object at 0x1239758c0>,222.251,-0.8561000000000003,2,6,115.04,2,1,13,0.25,0
156,418,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,CC(=O)Nc1nnc(S(N)(=O)=O)s1,<rdkit.Chem.rdchem.Mol object at 0x123975930>,222.251,-0.8561000000000003,2,6,115.04,2,1,13,0.25,0
157,421,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x1239759a0>,406.8660000000001,3.1144000000000007,2,5,99.96,8,2,28,0.25,0
158,423,C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]6CCCN6C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H]7CCCN7C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC8=CNC9=CC=CC=C98)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CO)N,CSCCC(NC(=O)C(CO)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CC(N)=O)C(=O)NCC(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C)C(C)C)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x123975a10>,4541.14199999999,-15.1620900000003,63,61,1836.2499999999984,145,12,322,0.5652173913043478,0
159,425,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,Cn1c(=O)c2c(ncn2C)n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x123975a80>,194.194,-1.0293,0,6,61.82,0,2,14,0.375,0
160,425,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C.C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@H]5CN([C@@H]6CC7=CNC8=CC=CC(=C78)C6=C5)C.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,<rdkit.Chem.rdchem.Mol object at 0x123975af0>,1313.4319999999996,1.8590000000000142,10,16,351.48,11,16,96,0.42857142857142855,0
161,428,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,COc1c2occc2cc2ccc(=O)oc12,<rdkit.Chem.rdchem.Mol object at 0x123975b60>,216.19199999999998,2.5478000000000005,0,4,52.58,1,3,16,0.08333333333333333,0
162,429,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,COc1c2occc2cc2ccc(=O)oc12,<rdkit.Chem.rdchem.Mol object at 0x123975bd0>,216.19199999999998,2.5478000000000005,0,4,52.58,1,3,16,0.08333333333333333,0
163,431,C1=NC2=C(N1)C(=S)N=CN2,S=c1nc[nH]c2nc[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x123975c40>,152.18200000000002,1.0154899999999998,2,3,57.36,0,2,10,0.0,0
164,442,CCN(C1=CC=CC=C1C)C(=O)/C=C/C,CC=CC(=O)N(CC)c1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x123975cb0>,203.28499999999997,2.9240200000000014,0,1,20.310000000000002,3,1,15,0.3076923076923077,0
165,451,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x123975d20>,355.334,5.316200000000004,0,3,6.48,4,3,22,0.29411764705882354,0
166,455,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x123975d90>,355.334,5.316200000000004,0,3,6.48,4,3,22,0.29411764705882354,0
167,456,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x123975e00>,318.87300000000005,4.894400000000004,0,3,6.48,4,3,21,0.29411764705882354,0
168,457,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x123975e70>,355.334,5.316200000000004,0,3,6.48,4,3,22,0.29411764705882354,0
169,458,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x123975ee0>,318.87300000000005,4.894400000000004,0,3,6.48,4,3,21,0.29411764705882354,0
170,459,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x123975f50>,355.334,5.316200000000004,0,3,6.48,4,3,22,0.29411764705882354,0
171,462,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,<rdkit.Chem.rdchem.Mol object at 0x123975fc0>,400.6030000000003,6.400500000000007,0,3,43.370000000000005,6,4,29,0.8461538461538461,0
172,464,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,CCC1(c2ccccc2)C(=O)NCNC1=O,<rdkit.Chem.rdchem.Mol object at 0x123976030>,218.256,0.5378999999999994,2,2,58.2,2,2,16,0.3333333333333333,0
173,465,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,CCC1(c2ccccc2)C(=O)NCNC1=O,<rdkit.Chem.rdchem.Mol object at 0x1239760a0>,218.256,0.5378999999999994,2,2,58.2,2,2,16,0.3333333333333333,0
174,466,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-],O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x123976110>,238.159,0.07349999999999984,1,6,118.05000000000001,3,2,17,0.125,0
175,467,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-],O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x123976180>,238.159,0.07349999999999984,1,6,118.05000000000001,3,2,17,0.125,0
